,EMPLOYEE_ID,RATINGS_2021,JOB_FAMILY_GROUP,MANAGER_ID,GENDER,TERMINATION_TYPE,STATUS,JOB_PROFILE_NAME,JOB_FAMILY_DESC,WORK_ADDRESS_COUNTRY,engagement_score,risk_score,Promotional_Opportunities,Relationship_with_manager
863,1150296.0,On Track,Finance,877095.0,Female,None,Active,Senior Analyst - Finance Business Partner,FP&A-FINANCE BUSINESS PARTNERS,United States of America,75,0.5497035425353678,-9999.0,-9999.0
864,1179137.0,On Track,"Legal, Compliance & Risk",1180421.0,Female,None,Active,Compliance Specialist,COMPLIANCE,United Kingdom,67,0.4114206187216938,1.0,-1.0
865,1059136.0,On Track,Human Resources,763319.0,Female,None,Active,Compensation Leader,COMPENSATION,United States of America,69,0.2699499840794218,-9999.0,-9999.0
866,1059309.0,Stand Out,Information Technology,1172919.0,Male,None,Active,Specialist - IT Quality Assurance,IT QUALITY & ASSURANCE TESTING,Australia,81,0.3257869130223835,-9999.0,-9999.0
867,1221642.0,On Track,Information Technology,1005315.0,Male,None,Active,IT Product Support Coordinator,IT PRODUCT SUPPORT,Canada,39,0.3991265864525425,-9999.0,-9999.0
868,1123938.0,On Track,Information Technology,1216061.0,Male,None,Active,Lead Specialist - IT Security,IT SECURITY ENGINEERING,United States of America,51,0.5579228021002285,-9999.0,-9999.0
869,1058963.0,Stand Out,"Legal, Compliance & Risk",1272677.0,Female,None,Active,Lead Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United Kingdom,6,0.3572816709221579,-9999.0,-9999.0
870,874776.0,On Track,Finance,849052.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Canada,22,0.4771965792762672,-9999.0,-9999.0
871,1123974.0,On Track,Finance,1111092.0,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,Malaysia,73,0.1011260164190801,-9999.0,-9999.0
872,823961.0,On Track,Information Technology,868806.0,Male,None,Active,Lead Enterprise Systems Architect,SYSTEMS ARCHITECTURE - ENTERPRISE,Australia,76,0.4145870926043941,-9999.0,-9999.0
873,1123975.0,Stand Out,Finance,1043824.0,Female,None,Active,Senior Manager - Accounting Operations,ACCOUNTING OPERATIONS,Malaysia,31,0.1505685831847005,-9999.0,-9999.0
874,823960.0,On Track,Information Technology,816198.0,Male,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,Australia,35,0.9197767443705802,-9999.0,-9999.0
875,1221618.0,Stand Out,Information Technology,1182838.0,Male,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,32,0.3719541743328475,-9999.0,-9999.0
876,1044586.0,On Track,Information Technology,1070104.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,South Africa,95,0.5388264055120771,-9999.0,-9999.0
877,1123797.0,On Track,Information Technology,1226529.0,Male,None,Active,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,United Kingdom,86,0.6413147319899565,-9999.0,-9999.0
878,501061.0,On Track,Information Technology,1073358.0,Male,None,Active,Senior Manager - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Colombia,81,0.2758438728267463,-9999.0,-9999.0
879,875066.0,On Track,"Legal, Compliance & Risk",880901.0,Female,None,Active,Chief Counsel/Senior Assistant General Counsel,LEGAL MANAGEMENT,United Kingdom,4,0.6800429556877641,-9999.0,-9999.0
880,1123807.0,Stand Out,Marketing,578967.0,Male,None,Active,Senior Event Planning Coordinator,EVENT PLANNING,United States of America,30,0.4678660523929122,-9999.0,-9999.0
881,1059196.0,On Track,Information Technology,615165.0,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United Kingdom,77,0.3846477725461246,-9999.0,-9999.0
882,875033.0,Stand Out,Finance,523963.0,Female,None,Active,Accounting Manager,GENERAL ACCOUNTING,Colombia,57,0.2611110739348609,-9999.0,-9999.0
883,1123813.0,Stand Out,Information Technology,848770.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,73,0.4308796992960161,-9999.0,-9999.0
884,770012.0,On Track,Finance,766348.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Germany,99,0.2665166999762567,-9999.0,-9999.0
885,1095298.0,On Track,Information Technology,1171244.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,42,0.5465408486749105,-9999.0,-9999.0
886,1022044.0,On Track,Information Technology,1071027.0,Female,None,Active,Senior IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,76,0.4888046913546538,-1.0,-1.0
887,1009954.0,On Track,Information Technology,856267.0,Male,None,Active,Senior Manager - IT Project Management,IT PROJECT MANAGEMENT,Australia,83,0.7200617322496574,0.0,1.0
888,1200120.0,On Track,Information Technology,1211647.0,Male,None,Active,Team Lead - Applications Development,APPLICATIONS DEVELOPMENT,India,69,0.3289483009183178,-9999.0,-9999.0
889,651786.0,On Track,"Legal, Compliance & Risk",762350.0,Female,None,Active,Lead Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United States of America,62,0.3441719986189165,-9999.0,-9999.0
890,651773.0,On Track,Information Technology,810769.0,Male,None,Active,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,Canada,48,0.3855297168225911,-9999.0,-9999.0
891,652534.0,On Track,Information Technology,744869.0,Female,None,Active,Senior Database Administration Specialist,DATABASE ADMINISTRATION,Canada,79,0.3988542746276352,-9999.0,-9999.0
892,578669.0,On Track,Human Resources,875482.0,Female,None,Active,Senior Talent and Learning (Hybrid) Manager,TALENT & LEARNING (HYBRID),United States of America,82,0.6666082244855958,-9999.0,-9999.0
893,578782.0,Stand Out,Real Estate & Facilities,587541.0,Male,None,Active,Manager - Facilities,FACILITIES,United States of America,78,0.3838569183721791,-9999.0,-9999.0
894,1009931.0,On Track,Information Technology,808536.0,Male,None,Active,Onsite Technical Support Coordinator,ONSITE TECHNICAL SUPPORT,France,16,0.5310932338528633,-9999.0,-9999.0
895,1096354.0,On Track,Finance,1081814.0,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Mexico,92,0.4786823277178749,-9999.0,-9999.0
896,652313.0,On Track,Information Technology,1000305.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,22,0.4911517027127817,-9999.0,-9999.0
897,1009918.0,On Track,Finance,881890.0,Male,None,Active,Accountant,GENERAL ACCOUNTING,Netherlands,48,0.3381912768347513,-9999.0,-9999.0
898,1022191.0,On Track,Information Technology,705990.0,Male,None,Active,Senior Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,73,0.4926344288229312,-9999.0,-9999.0
899,578679.0,On Track,"Legal, Compliance & Risk",1121489.0,Male,None,Active,Associate General Counsel,ATTORNEYS,United States of America,81,0.6346225454008814,-9999.0,-9999.0
900,578249.0,On Track,Finance,1120350.0,Male,None,Active,Lead Specialist - Tax Operations,TAX OPERATIONS,United States of America,15,0.3905282592532542,-9999.0,-9999.0
901,1009842.0,On Track,Information Technology,671081.0,Female,None,Active,Senior Manager - IT Product Management,IT PRODUCT MANAGEMENT,Canada,57,0.3275449481679935,-9999.0,-9999.0
902,1022380.0,On Track,Finance,756512.0,Female,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,Cayman Islands,39,0.7035925294519886,-9999.0,-9999.0
903,653065.0,Stand Out,Finance,754333.0,Male,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,54,0.2929863210393156,-9999.0,-9999.0
904,1009884.0,On Track,Finance,766348.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Germany,99,0.9214612864655328,-9999.0,-9999.0
905,1022240.0,On Track,Information Technology,810769.0,Male,None,Active,Specialist - Systems Administration,SYSTEMS ADMINISTRATION,United States of America,48,0.5235902016704003,-9999.0,-9999.0
906,578731.0,Stand Out,Information Technology,1214571.0,Female,None,Active,Specialist - Access Management,ACCESS MANAGEMENT,United States of America,75,0.4808865702592488,-9999.0,-9999.0
907,1109588.0,On Track,Human Resources,1160965.0,Female,None,Active,HR Manager,HR BUSINESS PARTNERS,United Kingdom,18,0.2468466041471155,-9999.0,-9999.0
908,578284.0,Off Track,Information Technology,1098239.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,58,0.9024926201277998,-9999.0,-9999.0
909,1200286.0,On Track,"Legal, Compliance & Risk",1194199.0,Male,None,Active,Legal & Compliance Business Specialist,LEGAL OPERATIONS,Mexico,38,0.5427939079633429,-9999.0,-9999.0
910,578273.0,On Track,Information Technology,1245453.0,Female,None,Active,Senior IT Business Analyst,BUSINESS ANALYSIS,United States of America,10,0.4760661101403284,-9999.0,-9999.0
911,1200289.0,Stand Out,Information Technology,1242688.0,Male,None,Active,Supervisor - Service Desk Technical Support,SERVICE DESK TECHNICAL SUPPORT,Brazil,77,0.2844541422952472,-9999.0,-9999.0
912,1009853.0,On Track,Information Technology,709975.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Brazil,5,0.4511640206474077,-9999.0,-9999.0
913,1051288.0,On Track,Information Technology,586659.0,Male,None,Active,Business Intelligence Reporting - Specialist,BUSINESS INTELLIGENCE REPORTING,United States of America,75,0.6971901577260977,-9999.0,-9999.0
914,872467.0,Stand Out,Information Technology,872503.0,Female,None,Active,Senior Manager - IT Product Management,IT PRODUCT MANAGEMENT,United Arab Emirates,2,0.2743602344490002,-9999.0,-9999.0
915,872466.0,On Track,Information Technology,807654.0,Male,None,Active,Supervisor - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United Arab Emirates,78,0.3765239621463977,-9999.0,-9999.0
916,1046341.0,Stand Out,Finance,834867.0,Female,None,Active,Finance Manager - FP&A,FINANCIAL PLANNING & ANALYSIS,Germany,96,0.1645721774632481,-9999.0,-9999.0
917,1178159.0,On Track,Finance,1098597.0,Male,None,Active,Senior Accountant,GENERAL ACCOUNTING,United Kingdom,93,0.3997599057466947,-9999.0,-9999.0
918,1223827.0,Not Rated,Information Technology,770459.0,Male,None,Active,Specialist - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,18,0.5804820081973804,-9999.0,-9999.0
919,1151683.0,Stand Out,Human Resources,1057013.0,Female,None,Active,HR Shared Services Delivery Specialist,HR SHARED SERVICES DELIVERY,Poland,51,0.128183780581456,-9999.0,-9999.0
920,1055267.0,On Track,Information Technology,1039967.0,Male,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,India,57,0.3563422463673755,-9999.0,-9999.0
921,1055266.0,On Track,Information Technology,846011.0,Male,None,Active,Supervisor - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,28,0.4999571464771415,-9999.0,-9999.0
922,1151678.0,On Track,Office & Business Administration Services,873892.0,Female,None,Active,Senior Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,Singapore,39,0.3593694997482452,-9999.0,-9999.0
923,1046310.0,Stand Out,Human Resources,1070113.0,Female,None,Active,Lead Benefits Specialist,BENEFITS,United States of America,30,0.2962968902387918,-9999.0,-9999.0
924,118631.0,On Track,Information Technology,582231.0,Male,None,Active,Leader - Telecommunications,TELECOMMUNICATIONS,United States of America,38,0.3763877598525159,-9999.0,-9999.0
925,1151843.0,On Track,Finance,814891.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United Kingdom,52,0.5290517799609656,-9999.0,-9999.0
926,1178144.0,On Track,Finance,1016310.0,Male,None,Active,Lead Specialist - FP&A,FINANCIAL PLANNING & ANALYSIS,United Kingdom,83,0.3020892871687501,-9999.0,-9999.0
927,1223922.0,Not Rated,Information Technology,822464.0,Male,None,Active,Senior Specialist - IT Security Operations,IT SECURITY OPERATIONS,United States of America,38,0.7141702445507939,-9999.0,-9999.0
928,1046371.0,Stand Out,"Legal, Compliance & Risk",1033647.0,Female,None,Active,Senior Compliance Officer,COMPLIANCE,"Korea, Republic of",13,0.46839274233078,-9999.0,-9999.0
929,773398.0,On Track,Information Technology,775507.0,Male,None,Active,Specialist - IT Product Support,IT PRODUCT SUPPORT,Germany,95,0.35690178832628,-9999.0,-9999.0
930,1151821.0,On Track,Finance,1170354.0,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Poland,7,0.4227035035366527,-9999.0,-9999.0
931,1224002.0,On Track,Finance,1179715.0,Female,None,Active,Analyst - Accounting Operations,ACCOUNTING OPERATIONS,Malaysia,21,0.388290634831928,-9999.0,-9999.0
932,1224004.0,On Track,Information Technology,518586.0,Female,None,Active,Senior Service Desk Technical Support Analyst,SERVICE DESK TECHNICAL SUPPORT,Hong Kong,53,0.5538226357761682,-9999.0,-9999.0
933,117725.0,On Track,"Legal, Compliance & Risk",836052.0,Male,None,Active,Lead Compliance Officer Geography/Specialty/LOB,COMPLIANCE,United States of America,42,0.3655286712677452,-9999.0,-9999.0
934,1224014.0,On Track,Human Resources,1036403.0,Male,None,Active,Payroll Supervisor,PAYROLL,India,20,0.464652104458952,-9999.0,-9999.0
935,1223974.0,On Track,Information Technology,1172922.0,Male,None,Active,Analyst - IT Product Support,IT PRODUCT SUPPORT,India,12,0.4234560964110427,-9999.0,-9999.0
936,1178092.0,On Track,Finance,1112286.0,Female,None,Active,Accounting Supervisor,GENERAL ACCOUNTING,Malaysia,75,0.3566004933407427,-9999.0,-9999.0
937,1178114.0,Stand Out,"Legal, Compliance & Risk",1176035.0,Female,None,Active,Senior Compliance Officer,COMPLIANCE,United Kingdom,31,0.3300299313065918,-9999.0,-9999.0
938,1223889.0,On Track,Information Technology,1254426.0,Male,None,Active,Analyst - IT Systems Engineering,IT SYSTEMS ENGINEERING,India,15,0.3966135442426901,-9999.0,-9999.0
939,872413.0,On Track,Finance,1080444.0,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,United Arab Emirates,16,0.3549801843786385,-9999.0,-9999.0
940,825345.0,On Track,Finance,763479.0,Female,None,Active,Accountant,GENERAL ACCOUNTING,Singapore,41,0.3590839305326085,-9999.0,-9999.0
941,117754.0,On Track,Information Technology,121203.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,87,0.4863960933173757,-9999.0,-9999.0
942,782884.0,On Track,Finance,1202461.0,Female,None,Active,Associate Accountant,GENERAL ACCOUNTING,Canada,11,0.4459193076095113,-9999.0,-9999.0
943,814053.0,On Track,Human Resources,1175111.0,Male,None,Active,Senior HR Management Leader,HR MANAGEMENT,Portugal,70,0.7314881333064849,-9999.0,-9999.0
944,650668.0,On Track,Information Technology,1253568.0,Male,None,Active,Supervisor - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Canada,26,0.311014605635685,-9999.0,-9999.0
945,1096596.0,On Track,Finance,1197881.0,Male,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Malaysia,54,0.4194656177378849,-9999.0,-9999.0
946,1191667.0,On Track,Information Technology,1169520.0,Male,None,Active,Senior Applications Development Analyst,APPLICATIONS DEVELOPMENT,United States of America,38,0.5139131384926698,-9999.0,-9999.0
947,1021883.0,Stand Out,Finance,572466.0,Female,None,Active,Expert - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,24,0.3886255007825092,-9999.0,-9999.0
948,805438.0,On Track,Human Resources,1083678.0,Male,None,Active,Payroll Manager,PAYROLL,Mexico,31,0.1934543454324434,-9999.0,-9999.0
949,804837.0,On Track,Information Technology,613001.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,Canada,39,0.2089844728847613,-9999.0,-9999.0
950,1200680.0,On Track,Human Resources,848954.0,Male,None,Active,Senior Talent Acquisition Consultant,TALENT ACQUISITION,United States of America,95,0.4922617630585946,-9999.0,-9999.0
951,579112.0,On Track,Office & Business Administration Services,579792.0,Female,None,Active,Senior Administrative Assistant,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,United States of America,68,0.446191607921597,-9999.0,-9999.0
952,577183.0,Stand Out,Office & Business Administration Services,795223.0,Female,None,Active,Administrative Coordinator,EXECUTIVE/ADMINISTRATIVE ASSISTANTS,United States of America,44,0.7745884748790751,-9999.0,-9999.0
953,1096438.0,On Track,Finance,862775.0,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,80,0.5277829380774932,-9999.0,-9999.0
954,651579.0,On Track,Finance,1206409.0,Female,None,Active,Supervisor Treasury Accounting,TREASURY ACCOUNTING,Canada,87,0.4072039771077161,-9999.0,-9999.0
955,1096437.0,On Track,Information Technology,1090129.0,Male,None,Active,Applications Developer,APPLICATIONS DEVELOPMENT,Mexico,31,0.3389205981491374,-9999.0,-9999.0
956,1200035.0,On Track,Information Technology,669315.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,60,0.4039617865330863,-9999.0,-9999.0
957,1021808.0,On Track,Information Technology,1022406.0,Male,None,Active,Senior Specialist - Problem Management,PROBLEM MANAGEMENT,United Kingdom,26,0.2453114627564781,-9999.0,-9999.0
958,650554.0,Off Track,Finance,651579.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Canada,28,1.0,-9999.0,-9999.0
959,1200096.0,On Track,Information Technology,762098.0,Male,None,Active,Senior Specialist - Telecommunications,TELECOMMUNICATIONS,United States of America,93,0.352718600920508,-9999.0,-9999.0
960,1199977.0,Stand Out,Information Technology,1194675.0,Male,None,Active,IT Quality Assurance Analyst,IT QUALITY & ASSURANCE TESTING,India,61,0.3896889987715172,-9999.0,-9999.0
961,1191692.0,On Track,Information Technology,648778.0,Male,None,Active,Senior IT Project Manager,IT PROJECT MANAGEMENT,United States of America,48,0.5760963920098698,-9999.0,-9999.0
962,650545.0,On Track,Information Technology,1223153.0,Female,None,Active,Leader - IT Management,IT MANAGEMENT,Canada,6,0.0566936193233283,-9999.0,-9999.0
963,1010157.0,Not Rated,Human Resources,795223.0,Male,None,Active,Head of HR,HR BUSINESS PARTNERS,United States of America,44,0.6536685273168159,-9999.0,-9999.0
964,1009485.0,On Track,"Legal, Compliance & Risk",836052.0,Male,None,Active,Chief Compliance Officer Geography/Specialty/LOB,COMPLIANCE,Ireland,42,0.6074117777828844,-9999.0,-9999.0
965,1200619.0,On Track,Finance,862775.0,Male,None,Active,Staff Accountant I,GENERAL ACCOUNTING,United States of America,80,0.4284243556364809,-9999.0,-9999.0
966,577430.0,On Track,Finance,1115346.0,Male,None,Active,Sub-Region Controller I,GENERAL ACCOUNTING,United States of America,89,0.4453329649998576,-9999.0,-9999.0
967,1022858.0,Stand Out,Human Resources,743248.0,Female,None,Active,Benefits Specialist,BENEFITS,United Kingdom,43,0.2672752772615288,-9999.0,-9999.0
968,1095303.0,Stand Out,Human Resources,1207049.0,Female,None,Active,Senior Internal HR Consultant,INTERNAL HR CONSULTING,Singapore,18,0.0653145392208099,-9999.0,-9999.0
969,1009493.0,On Track,Information Technology,1019447.0,Female,None,Active,Specialist - Data Center Operations,DATA CENTER OPERATIONS,United Kingdom,99,0.4535655483058209,-9999.0,-9999.0
970,577004.0,Stand Out,Finance,707933.0,Male,None,Active,Director - Financial Reporting,FINANCIAL REPORTING,United States of America,85,0.2946452198869907,-9999.0,-9999.0
971,1095162.0,Stand Out,Operations,710966.0,Male,None,Active,Business Analysis - Expert,BUSINESS ANALYSIS (NON IT),Ireland,21,0.7593896452700073,-9999.0,-9999.0
972,1095144.0,On Track,Finance,1158859.0,Female,None,Active,Staff Accountant I,GENERAL ACCOUNTING,Malaysia,97,0.3827977968891298,-9999.0,-9999.0
973,1095141.0,Stand Out,Finance,1100236.0,Male,None,Active,Senior Accounting Coordinator,GENERAL ACCOUNTING,Indonesia,72,0.5376942553605739,-9999.0,-9999.0
974,657771.0,On Track,Information Technology,617607.0,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,67,0.5073953994402413,-9999.0,-9999.0
975,577003.0,Stand Out,Project Management Group,598348.0,Female,None,Active,Project Manager,PROJECT MANAGEMENT,United States of America,52,0.4195614812218485,-9999.0,-9999.0
976,656759.0,On Track,Information Technology,1022406.0,Female,None,Active,Senior Specialist - Asset Management,ASSET MANAGEMENT,United States of America,26,0.3167623038321041,-9999.0,-9999.0
977,577221.0,On Track,Information Technology,648778.0,Male,None,Active,Lead IT Project Manager,IT PROJECT MANAGEMENT,United States of America,48,0.4015783640616919,-9999.0,-9999.0
978,1191327.0,On Track,Information Technology,791593.0,Male,None,Active,Lead Enterprise Systems Architect,SYSTEMS ARCHITECTURE - ENTERPRISE,United States of America,73,0.5450778826935192,-9999.0,-9999.0
979,657271.0,On Track,Information Technology,669315.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,60,0.3488552567665767,-9999.0,-9999.0
980,649783.0,On Track,Information Technology,816504.0,Male,None,Active,Senior Manager - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Canada,77,0.1517674478777966,-9999.0,-9999.0
981,1010257.0,On Track,Information Technology,865509.0,Male,None,Active,Senior Analyst - IT Product Support,IT PRODUCT SUPPORT,Russian Federation,98,0.2281355816493212,-9999.0,-9999.0
982,649825.0,On Track,Information Technology,838345.0,Male,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,Canada,76,0.393888299812908,-9999.0,-9999.0
983,1199966.0,Stand Out,Information Technology,1043197.0,Male,None,Active,Manager - Applications Development,APPLICATIONS DEVELOPMENT,Australia,42,0.3977221062575016,-9999.0,-9999.0
984,650095.0,On Track,Information Technology,1255564.0,Male,None,Active,Manager - IT Product Support,IT PRODUCT SUPPORT,Canada,88,0.3670012907746611,-9999.0,-9999.0
985,813934.0,On Track,Finance,1225833.0,Female,None,Active,Staff Accountant II,GENERAL ACCOUNTING,Thailand,16,0.4654534290812788,-9999.0,-9999.0
986,1096728.0,On Track,Information Technology,583074.0,Male,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United Kingdom,77,0.4260688345411137,-9999.0,-9999.0
987,1199904.0,On Track,Information Technology,1179152.0,Female,None,Active,Applications Development Analyst,APPLICATIONS DEVELOPMENT,India,69,0.4161667354915725,-9999.0,-9999.0
988,650147.0,On Track,Information Technology,749566.0,Male,None,Active,Senior Analyst - Data Center Operations,DATA CENTER OPERATIONS,Canada,83,0.4894542457521882,-9999.0,-9999.0
989,650123.0,On Track,Information Technology,1256055.0,Male,None,Active,Leader - IT Security,IT SECURITY ENGINEERING,Canada,53,0.2546618856967806,-9999.0,-9999.0
990,1199965.0,On Track,Information Technology,816198.0,None,None,Active,Senior Applications Developer,APPLICATIONS DEVELOPMENT,Australia,35,0.7667566687045633,-9999.0,-9999.0
991,650339.0,On Track,Finance,791635.0,Female,None,Active,Senior Specialist -FP&A,FINANCIAL PLANNING & ANALYSIS,Canada,16,0.2881789408551831,-9999.0,-9999.0
992,1200278.0,On Track,Human Resources,1123628.0,Female,None,Active,HRSS Operations Analyst,HR SHARED SERVICES OPERATIONS,Poland,53,0.3517397480366335,-9999.0,-9999.0
993,652799.0,On Track,Information Technology,700180.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,United States of America,47,0.444750788991144,-9999.0,-9999.0
994,1191545.0,On Track,Information Technology,519927.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,Poland,79,0.5358622502308433,-9999.0,-9999.0
995,649929.0,Stand Out,Sales & Client / Carrier Relationship Management,833744.0,Female,None,Active,Senior Expert - Business Development - Internal,BUSINESS DEVELOPMENT - INTERNAL,Canada,94,0.2157643015604603,1.0,2.0
996,1021723.0,Stand Out,Information Technology,850705.0,Male,None,Active,Senior Specialist - Messaging Engineering,IT ENGINEERING – MESSAGING,Belgium,38,0.0,-9999.0,-9999.0
997,1096035.0,On Track,Information Technology,568242.0,Male,None,Active,Senior IT Project Manager,IT PROJECT MANAGEMENT,United States of America,96,0.480164926789137,-9999.0,-9999.0
998,1200265.0,On Track,"Legal, Compliance & Risk",740844.0,Female,None,Active,Senior Compliance Specialist,COMPLIANCE,United States of America,39,0.3697750408748382,-9999.0,-9999.0
999,813992.0,On Track,Information Technology,1153713.0,Male,None,Active,Manager - IT Business Analysis,BUSINESS ANALYSIS,Spain,41,0.3744489805207407,-9999.0,-9999.0
1000,651242.0,Stand Out,Information Technology,1092442.0,Female,None,Active,Lead Specialist - IT Risk Management,IT RISK MANAGEMENT,United States of America,19,0.2868849829268459,-9999.0,-9999.0
1001,651283.0,On Track,Information Technology,647176.0,Female,None,Active,Senior IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,99,0.5154186991076714,-9999.0,-9999.0
1002,578954.0,On Track,Information Technology,591971.0,Female,None,Active,Business Intelligence Reporting - Analyst,BUSINESS INTELLIGENCE REPORTING,United States of America,94,0.4805276642643056,-9999.0,-9999.0
1003,650981.0,On Track,Information Technology,1054402.0,Male,None,Active,Senior Database Administration Specialist,DATABASE ADMINISTRATION,Canada,77,0.3565006560614547,-9999.0,-9999.0
1004,1200084.0,On Track,Information Technology,669315.0,Male,None,Active,Senior Analyst - Onsite Technical Support,ONSITE TECHNICAL SUPPORT,United States of America,60,0.6186111817108341,-9999.0,-9999.0
1005,1021893.0,On Track,Finance,1163240.0,Female,None,Active,Leader - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,43,0.2463114136854158,-9999.0,-9999.0
1006,578967.0,On Track,Marketing,568241.0,Female,None,Active,Leader - Event Planning,EVENT PLANNING,United States of America,55,0.3899530373464727,-9999.0,-9999.0
1007,1096916.0,On Track,Information Technology,1007018.0,Female,None,Active,IT Business Analysis Specialist,BUSINESS ANALYSIS,United States of America,4,0.4736914944842531,-9999.0,-9999.0
1008,1199844.0,Stand Out,"Legal, Compliance & Risk",1174635.0,Female,None,Active,Lead Specialist - Business Resiliency,BUSINESS RESILIENCY,United Arab Emirates,93,0.40304928407528,-9999.0,-9999.0
1009,579781.0,On Track,Office & Business Administration Services,578782.0,Female,None,Active,Office Assistant,OFFICE MANAGEMENT,United States of America,2,0.5926233095389487,-9999.0,-9999.0
1010,1096801.0,On Track,Human Resources,1087425.0,Female,None,Active,Senior Internal HR Consultant,INTERNAL HR CONSULTING,Poland,93,0.2624625146439479,-9999.0,-9999.0
1011,1021598.0,Stand Out,Information Technology,1016175.0,Male,None,Active,Lead IT Project Manager,IT PROJECT MANAGEMENT,Greece,50,0.3088496982089074,-9999.0,-9999.0
1012,649384.0,On Track,Information Technology,1085731.0,Male,None,Active,Specialist - Operations Storage Management,STORAGE OPERATIONS MANAGEMENT,Canada,38,0.3554983851170919,-9999.0,-9999.0
1013,649496.0,On Track,Project Management Group,568304.0,Female,None,Active,Leader - Project Management,PROJECT MANAGEMENT,United States of America,41,0.4026195388693776,-9999.0,-9999.0
1014,1010260.0,Stand Out,Information Technology,808536.0,Male,None,Active,Onsite Technical Support Coordinator,ONSITE TECHNICAL SUPPORT,France,16,0.2961360181587994,-9999.0,-9999.0
1015,805704.0,Stand Out,Information Technology,743901.0,Male,None,Active,Manager - IT Business Analysis,BUSINESS ANALYSIS,Spain,29,0.0472439649599245,-9999.0,-9999.0
1016,579579.0,On Track,Finance,843197.0,Male,None,Active,Lead Specialist - FP&A,FINANCIAL PLANNING & ANALYSIS,United States of America,61,0.4355007419255178,-9999.0,-9999.0
1017,649327.0,Stand Out,Information Technology,1013740.0,Male,None,Active,Senior Specialist - Desktop Engineering,IT DESKTOP ENGINEERING,United States of America,35,0.3422437561178295,-9999.0,-9999.0
1018,649332.0,On Track,Information Technology,861700.0,Male,None,Active,Senior Specialist - IT Systems Engineering,IT SYSTEMS ENGINEERING,Canada,7,0.3709114772097964,-9999.0,-9999.0
